"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.99|SGA1",1798.28402331548,-1.25472816868373,0.515290404786073,-2.43499230148607,0.0148921065383964,0.048120875964924
"MSTRG.127",164.095147726863,1.94193633967119,0.238793909497435,8.13226913432667,4.21328095744302e-16,1.39257257092368e-14
"MSTRG.128|MOT42",78.7911164877004,-3.97909403116353,0.549811352331545,-7.23719874878843,4.58046679199126e-13,1.13250794804163e-11
"MSTRG.129",144.375216283703,1.75863806447924,0.359033901341265,4.89825071646268,9.66936090965093e-07,9.19949130709937e-06
"MSTRG.130",39.1788565613466,6.86720397492328,1.07245286169336,6.40326882440336,1.52085064092061e-10,2.67165563418297e-09
"MSTRG.131",53.3633819686565,1.63093182777286,0.437037688861339,3.73178759942214,0.000190125781620958,0.0011211497315319
"MSTRG.135",290.094350558983,-1.77855017978891,0.286481996986671,-6.20824414272587,5.35798672970619e-10,8.7275894496792e-09
"MSTRG.121",144.811998138192,1.22088755747558,0.365355586301838,3.34164195991503,0.00083284415614471,0.00415585574211821
"MSTRG.120|FBA1",852.977875065043,-3.36127982723385,0.34797962497553,-9.65941562661957,4.48414501203159e-22,2.45823922073373e-20
"MSTRG.144",180.319184668034,-1.22319900807745,0.330610590655601,-3.69981798118397,0.000215754155040778,0.00125848267151183
"MSTRG.147",16.3948968563154,3.15279066914165,0.801649306964497,3.93288017809174,8.39340822757954e-05,0.000537191642520368
"MSTRG.150",22.3272216442732,1.85541623496931,0.465520503121521,3.98568102270023,6.72868552426019e-05,0.000442218447559688
"MSTRG.148",249.59440325648,5.37862469968876,0.358920755715973,14.9855493560397,9.12677842161196e-51,1.88438342008814e-48
"MSTRG.149",293.850117827325,4.62444007007113,0.331195725560815,13.9628615744981,2.62671746139355e-44,4.26117900012598e-42
"MSTRG.153",21.1614303452691,1.74254349352702,0.537996072035473,3.23895207437896,0.00119969730358551,0.00569506949310313
"MSTRG.154",45.7828911642526,-2.63187170224556,0.551639833198498,-4.77099647968772,1.83316744737779e-06,1.639128013409e-05
"MSTRG.141|CYP55B1",209.574802931974,2.76871329219814,0.466194684750071,5.9389636621071,2.86829427211933e-09,4.13044767555735e-08
"MSTRG.156",361.788693764346,-1.69036138120039,0.278743266151022,-6.06422319915187,1.32592916207936e-09,2.00949683686727e-08
"MSTRG.166",67.9995400353546,1.12999803336113,0.283335488656611,3.98819801472394,6.65770828665265e-05,0.000438097046114254
"MSTRG.170|TOP2",153.5756816454,-5.42236316788809,1.28253357781182,-4.22785279208002,2.35932063588755e-05,0.000169875359915491
"MSTRG.169",42.6174301074113,1.13843488264004,0.398736617217022,2.85510493263883,0.00430226117659653,0.0169412830236464
"MSTRG.173",173.086370323347,6.40654546433016,0.502958918866066,12.7377112205782,3.64944602756122e-37,4.29769577379024e-35
"MSTRG.172|AIH2",304.312957897411,1.23899140347692,0.275109399665146,4.50363166429421,6.68019483312429e-06,5.36914749529878e-05
"MSTRG.176",127.824522321808,1.37017074141288,0.336902063133598,4.06697046811952,4.76282760957237e-05,0.000322622212769414
"MSTRG.177",34.7983713629548,1.59145895487127,0.37457326630071,4.2487254111553,2.14990248671505e-05,0.000156283263529016
"MSTRG.178|BUG25",252.943135779561,1.72018170866347,0.30431173840238,5.65269587592752,1.57950637073659e-08,2.03822989301707e-07
"MSTRG.191",12.4959316013763,-1.8765185546906,0.713219279786602,-2.63105416226558,0.00851204691829096,0.0301405277157682
"MSTRG.195|FAP380",586.047230465022,-1.15483266992862,0.431909372160815,-2.67378469735691,0.00750005854836118,0.0270744620349332
"MSTRG.196",113.219313878669,-1.22120807677681,0.418931237316478,-2.91505614286352,0.00355624561734655,0.0143930462946502
"MSTRG.203",26.7212020644318,-1.61281542526192,0.535109926552523,-3.01398898662295,0.00257837165598607,0.0109748199697099
"MSTRG.221",309.952450628652,1.22935531351617,0.248459392275989,4.94791242244768,7.50136435826322e-07,7.25405660387279e-06
"MSTRG.222",254.595358125749,-5.87738876727625,1.65856993273183,-3.54364844754879,0.000394631075398103,0.00214637182233289
"MSTRG.225",147.931767318179,1.27500278189406,0.345668862127789,3.68850921094163,0.000225571861441848,0.00130928859189576
"MSTRG.226|ARS7",39.6042422475228,1.98749377221906,0.37236891460249,5.33743203119075,9.42722245459503e-08,1.05619438043095e-06
"MSTRG.223",58.9746858042921,-2.87650359522269,0.854928646586393,-3.36461248164762,0.000766512333255618,0.00385511327874021
"MSTRG.230|NAR1F",2906.21854985798,7.24353312521009,1.51222807548924,4.78997397457169,1.66802946197325e-06,1.51101609039605e-05
"MSTRG.231",55.4825247320282,9.23413278033137,1.22160800686192,7.55899824531446,4.06185381489103e-14,1.1172206219574e-12
"MSTRG.230|ARS4",1717.80275119305,7.26216045385813,0.33399101746924,21.7435801384298,7.94531288931031e-105,1.05262153595213e-101
"MSTRG.232",1447.99988250386,4.29016832599982,0.196324010901825,21.8524891901541,7.36094641128397e-106,1.06385750951448e-102
